primaryTitle,startYear,runtimeMinutes,genres,region,language,averageRating,numVotes
10 Years,2011,100,"Comedy,Drama,Romance",IN,en,6.1,28337
Ka R Deva,2022,\N,Romance,IN,hi,7.6,14
Sweet Sue,2023,99,"Comedy,Drama",IN,en,5.7,247
Wallace & Gromit: Vengeance Most Fowl,2024,82,"Adventure,Animation,Comedy",IN,en,7.5,38745
The Snow Queen and the Princess,2022,75,"Adventure,Animation,Family",IN,en,4.2,202
Hellraiser: Revelations,2011,75,Horror,IN,en,2.7,10807
The Inbetweeners,2011,97,Comedy,IN,hi,6.7,89988
People Like Us,2012,114,"Comedy,Drama",IN,hi,7.0,44834
Phantom Project,2022,97,"Comedy,Drama,Fantasy",IN,en,5.0,296
The Monkey King: Havoc in Heaven's Palace,2014,90,"Action,Adventure,Family",IN,en,4.9,5585
Dragon,2011,98,"Action,Crime,Drama",IN,en,7.0,16295
Cannibal,2013,116,"Drama,Romance,Thriller",IN,en,5.9,3807
Jamie and Jessie Are Not Together,2011,95,"Comedy,Musical,Romance",IN,hi,5.0,267
Teen Lust,2014,80,"Comedy,Horror",IN,hi,4.7,2185
A Family Man,2016,108,Drama,IN,hi,6.5,14491
Aagathan,2010,120,"Drama,Romance",IN,en,5.7,438
One More Dream,2022,90,"Comedy,Drama",IN,en,3.1,216
Grimcutty,2022,101,"Drama,Horror,Mystery",IN,en,4.3,8766
59 Seconds,2016,95,"Action,Drama,Thriller",IN,en,5.3,1402
Market Street,2010,151,Drama,IN,\N,7.7,1531
Dehati Babu,2006,\N,"Action,Comedy,Crime",IN,\N,4.5,20
Ek Din Aadhi Raat,1971,126,"Romance,Thriller",IN,\N,4.2,9
Unseen,2023,76,"Horror,Thriller",IN,en,5.8,2518
Appendage,2023,94,"Drama,Horror",IN,en,5.3,4794
Matriarch,2022,85,Horror,IN,en,4.6,3647
The Sound of Mumbai: A Musical,2010,63,"Documentary,Musical",IN,\N,7.3,70
Friends with Kids,2011,107,"Comedy,Drama,Romance",IN,en,6.1,43896
Born to Ride,2011,90,"Action,Crime",IN,en,3.2,813
Eurotrapped,2013,103,Comedy,IN,en,4.1,425
Clock,2023,91,"Drama,Horror,Thriller",IN,en,5.0,6983
A Christmas Story Christmas,2022,98,"Comedy,Family",IN,en,6.7,20480
Unhuman,2022,91,"Comedy,Horror,Thriller",IN,en,4.4,3398
Antardwand,2008,114,"Crime,Drama",IN,en,7.3,742
Katha Screenplay Darsakatvam: Appalaraju,2011,\N,Comedy,IN,\N,5.1,256
Thanthonni,2010,151,"Action,Drama",IN,\N,5.2,516
Tom Sawyer,2011,109,"Adventure,Family",IN,en,6.1,1019
Subhapradam,2010,148,Drama,IN,\N,4.2,57
Silence Lies,2010,109,Drama,IN,en,6.4,144
Athmakadha,2010,\N,Drama,IN,\N,7.9,90
Sasura Ghara Zindabad,2010,\N,"Comedy,Drama",IN,\N,7.0,13
We're the Millers,2013,110,"Comedy,Crime",IN,hi,7.0,515471
All You Can Dream,2012,79,"Comedy,Drama,Family",IN,en,4.1,7624
Warrioress,2013,92,"Action,Adventure,Fantasy",IN,en,3.1,339
Who I Am Not,2023,107,Documentary,IN,en,7.6,110
Byomkesh Bakshi,2010,136,"Drama,Mystery,Thriller",IN,en,7.4,1162
Reagan,2024,141,"Biography,Drama,History",IN,en,6.1,12311
Beyond Skyline,2017,106,"Action,Adventure,Horror",IN,hi,5.3,24725
Gaayam 2,2010,116,"Action,Crime,Drama",IN,en,5.2,79
Athadu Ame Priyudu,2022,109,Thriller,IN,hi,4.8,1074
7aum Arivu,2011,168,"Action,Sci-Fi,Thriller",IN,te,6.7,14408
Be-Careful,2011,93,"Comedy,Crime,Drama",IN,hi,3.1,106
Delhi in a Day,2011,88,"Comedy,Drama",IN,\N,6.2,417
Head Hands Heart,2010,110,"Drama,Fantasy,Mystery",IN,en,5.5,59
En Aasai Rasave,1998,138,Drama,IN,\N,6.0,34
Ethel & Ernest,2016,94,"Animation,Drama,History",IN,en,7.7,4290
Some Kind of Beautiful,2014,99,"Comedy,Romance",IN,en,5.7,16767
Kaadhale Nimmadhi,1998,\N,"Drama,Romance",IN,\N,5.7,293
Before I Go to Sleep,2014,92,"Drama,Mystery,Thriller",IN,en,6.3,88260
Killer Joe,2011,102,"Crime,Drama,Thriller",IN,en,6.7,86909
Bread of Happiness,2012,114,"Comedy,Drama",IN,hi,6.6,860
Chillerama,2011,120,"Action,Comedy,Horror",IN,en,5.5,5119
Great Gain,2011,107,Comedy,IN,en,4.6,27
The Way Way Back,2013,103,"Comedy,Drama",IN,en,7.4,162601
Sher Shivraj,2022,143,"Action,Drama,History",IN,en,8.2,2928
Bhoomige Banda Bhagavantha,1981,\N,"Action,Drama,Fantasy",IN,\N,7.2,21
Dil Toh Baccha Hai Ji,2011,143,"Comedy,Drama,Romance",IN,en,5.9,4486
Faas,2022,\N,Drama,IN,hi,9.0,40
Livid,2011,92,"Fantasy,Horror",IN,en,5.7,8193
Rakhta Charitra 2,2010,135,"Action,Biography,Crime",IN,en,6.5,3328
Drawn Into the Night,2022,67,Thriller,IN,en,3.4,185
Jeanne du Barry,2023,117,"Biography,Drama,History",IN,en,6.7,15707
Absolutely Anything,2015,85,"Comedy,Sci-Fi",IN,en,6.0,53190
Scouts Guide to the Zombie Apocalypse,2015,93,"Action,Comedy,Horror",IN,en,6.3,59477
Fire in Babylon,2010,87,"Documentary,Sport",IN,en,7.7,1960
Bohemian Rhapsody,2018,134,"Biography,Drama,Music",IN,en,7.9,632871
Jatt Brothers,2022,135,"Comedy,Drama",IN,en,6.9,1107
Devil's Knight,2024,90,"Action,Adventure,Fantasy",IN,en,5.0,1043
Vamp U,2011,100,"Action,Comedy,Horror",IN,en,4.0,2973
Uncontained,2025,99,"Fantasy,Horror,Thriller",IN,en,4.6,539
Civil War,2024,109,"Action,Thriller",IN,en,7.0,255181
Hara-Kiri: Death of a Samurai,2011,128,Drama,IN,en,7.3,9916
Tomie: Unlimited,2011,85,Horror,IN,en,4.8,1049
Double Dhamaal,2011,138,"Comedy,Crime,Drama",IN,en,4.0,5188
Phas Gaye Yaaro,2022,\N,"Comedy,Horror",IN,en,8.4,70
The Eclipse,2022,109,Documentary,IN,hi,6.9,117
Bol Bachchan,2012,155,"Action,Comedy",IN,en,5.7,10736
Heatwave,2022,100,Thriller,IN,en,5.0,2623
Sisid,2022,115,Romance,IN,en,5.5,397
Light of Mine,2011,77,Drama,IN,en,7.5,94
The Zookeeper's Wife,2017,127,"Biography,Drama,History",IN,en,7.0,48687
"Small, Slow But Steady",2022,99,"Drama,Sport",IN,en,6.9,1465
Ender's Game,2013,114,"Action,Adventure,Sci-Fi",IN,en,6.6,262551
The Lords of Salem,2012,101,"Horror,Thriller",IN,en,5.2,33936
Barely Lethal,2015,96,"Action,Comedy",IN,en,5.4,24237
The Exterminator: Retribution,2022,51,"Action,Thriller",IN,en,7.4,289
ID:A,2011,104,Thriller,IN,en,6.0,2422
Acting Ka Bhoot,2023,109,"Comedy,Crime",IN,en,9.4,83
Before Valentine's,2022,111,Romance,IN,en,6.2,72
"Sex, Shame and Tears 2",2022,118,Comedy,IN,en,4.3,417
Prom Pact,2023,99,"Comedy,Family,Romance",IN,en,6.4,3658
Ditch Boys,2023,71,"Comedy,Horror",IN,en,4.7,74
Honey Bunny & The Super Race Car,2020,\N,"Action,Comedy",IN,\N,8.1,11
Kissufim,2023,88,Drama,IN,en,5.6,259
Shorshephool,2021,90,Drama,IN,en,6.8,67
In Ghost House Inn,2010,136,"Comedy,Horror",IN,\N,6.0,818
Parama Veera Chakra,2011,160,"Action,Drama",IN,\N,1.8,547
Bekas,2012,97,"Adventure,Drama",IN,en,7.5,6269
Krishna Leelai,2010,\N,Action,IN,\N,5.5,15
Makkan,2011,\N,Action,IN,\N,7.0,9
No One Killed Jessica,2011,136,"Biography,Crime,Drama",IN,en,7.2,12961
The Price of Sex,2011,72,"Crime,Documentary,Drama",IN,en,7.5,191
Best of Luck,2010,160,"Comedy,Drama",IN,\N,2.2,165
Shikkar,2010,\N,"Action,Drama,Thriller",IN,en,6.1,603
Unlocked,2017,98,"Action,Thriller",IN,hi,6.3,40556
Dawn of the Dragonslayer,2011,97,"Action,Adventure,Fantasy",IN,hi,4.3,2084
Jackson Bazaar Youth,2023,111,"Comedy,Drama,Family",IN,en,6.3,2843
Love & Mathematics,2022,85,Comedy,IN,en,5.8,92
Above the Dust,2024,123,Drama,IN,en,7.4,74
Dhoop chhaon,2022,136,Drama,IN,hi,9.1,88
The Last Kumite,2024,105,Action,IN,en,4.6,2455
Anatar,2023,88,"Comedy,Fantasy,Sci-Fi",IN,en,2.3,189
Saltburn,2023,131,"Drama,Thriller",IN,en,7.0,253109
Vivid,2011,80,"Action,Fantasy,Horror",IN,en,3.4,397
Yuvatha,2008,129,\N,IN,hi,6.0,71
Dead iSland,2010,70,"Horror,Thriller",IN,en,4.6,64
The Tunnel,2011,94,"Horror,Mystery,Thriller",IN,en,5.8,25224
So Hard to Forget,2010,100,Drama,IN,hi,6.2,565
Snow White and the Huntsman,2012,127,"Action,Adventure,Drama",IN,en,6.1,312396
Va: Quarter Cutting,2010,130,Comedy,IN,ta,6.5,508
"Guru: Bhagwan, His Secretary & His Bodyguard",2010,98,"Biography,Documentary,History",IN,en,6.5,191
Breakaway,2011,101,"Comedy,Drama,Sport",IN,en,5.7,2551
Cheriya Kallanum Valiya Policum,2010,107,"Comedy,Drama",IN,\N,2.9,26
Nirmon,1966,\N,Drama,IN,\N,8.9,13
"Oslo, August 31st",2011,95,Drama,IN,en,7.6,32290
Nobody Else But You,2011,102,"Comedy,Crime,Mystery",IN,en,6.6,3089
Dui Prithibi,2010,150,"Drama,Romance",IN,en,6.7,1690
Hangover,2010,135,Comedy,IN,\N,6.0,150
Kakhono Biday Bolo Na,2010,\N,Drama,IN,\N,7.8,35
Maa Kande Aaji Puate Pain,2002,\N,Drama,IN,\N,6.4,7
Prem by Chance,2010,160,Romance,IN,\N,7.1,51
The Aviary,2022,96,Thriller,IN,en,4.2,1151
To Paain,2005,\N,Romance,IN,\N,6.6,7
At the Gates,2022,97,"Drama,Mystery,Thriller",IN,en,5.4,121
Strangeness,2022,103,"Comedy,Drama",IN,en,6.7,2033
Garden of Hedon,2011,119,"Drama,Horror,Mystery",IN,en,3.0,252
Alien Rising,2013,93,"Action,Sci-Fi,Thriller",IN,en,3.0,471
"The Tunnel to Summer, the Exit of Goodbyes",2022,85,"Animation,Drama,Fantasy",IN,en,7.1,5736
Khichdi: The Movie,2010,120,"Comedy,Family",IN,en,7.3,3238
Urf,2022,94,Documentary,IN,hi,8.2,111
Engeyum Kadhal,2011,125,Romance,IN,en,5.2,1052
Symphoria,2021,100,"Drama,Romance,Thriller",IN,hi,3.9,144
A Burning Hot Summer,2011,95,Drama,IN,en,5.1,2482
Chitkabrey,2011,120,"Drama,Mystery,Thriller",IN,hi,4.1,157
Thavasi,2004,165,"Action,Comedy,Drama",IN,hi,4.9,206
Benny and Babloo,2010,123,"Comedy,Drama",IN,en,6.1,513
Dus Tola,2010,120,"Comedy,Drama",IN,\N,7.0,354
Inkosari,2010,\N,Drama,IN,\N,6.6,56
The Man,2017,94,Drama,IN,en,6.1,711
Troll Hunter,2010,103,"Drama,Fantasy,Thriller",IN,en,6.9,82198
Mere Brother Ki Dulhan,2011,139,"Comedy,Drama,Family",IN,hi,5.9,10982
3.14...,2020,83,"Drama,Fantasy",IN,en,7.5,52
Good Night Good Morning,2010,81,"Drama,Romance",IN,\N,6.8,424
The Sentiment of the Flesh,2010,91,"Drama,Mystery,Romance",IN,hi,5.2,459
Lesson Plan,2010,76,"Biography,Documentary,History",IN,hi,7.2,196
Secret in Their Eyes,2015,111,"Crime,Drama,Mystery",IN,en,6.3,54278
Explorer,2022,140,Documentary,IN,en,6.6,295
Le Chakka,2010,\N,Comedy,IN,en,5.6,558
Americano,2011,105,Drama,IN,en,5.2,1172
Jersey Boys,2014,134,"Biography,Drama,Music",IN,en,6.8,38136
Mon Chay Tomay,2010,\N,Drama,IN,en,7.3,9
Et Tu,2023,101,"Comedy,Horror,Thriller",IN,en,6.3,119
Dunno Y Na Jaane Kyun...,2010,137,"Drama,Romance",IN,\N,3.9,179
Your Sister's Sister,2011,90,"Comedy,Drama,Romance",IN,en,6.7,28998
Bullyish,2024,65,Documentary,IN,en,3.1,29
One Friday Night,2023,92,"Crime,Drama,Mystery",IN,en,5.0,577
Moon Crash,2022,89,"Adventure,Sci-Fi",IN,hi,2.5,628
Pappu,2010,127,Comedy,IN,\N,4.3,22
Red Eagle,2010,130,"Action,Sci-Fi,Thriller",IN,hi,5.2,940
Guilty of Romance,2011,144,"Drama,Horror,Romance",IN,hi,6.8,6261
Debipaksha,2004,160,Drama,IN,\N,8.1,23
Ramayana: The Epic,2010,98,"Action,Adventure,Animation",IN,en,6.1,727
Puthukkottaielerenthu Saravanan,2004,150,"Action,Adventure,Romance",IN,en,4.3,400
Children of the Corn: Genesis,2011,80,"Horror,Thriller",IN,en,3.6,4062
The Wall,2012,108,"Drama,Mystery,Sci-Fi",IN,en,6.7,7847
Life Express,2010,125,Drama,IN,hi,4.7,59
Megha Sabari Re Asiba Pheri,2010,\N,Drama,IN,\N,6.0,15
The Tribe,2014,126,"Crime,Drama",IN,hi,7.0,12550
Prema Adhei Akshyara,2010,172,Drama,IN,en,8.4,55
Tora More Jodi Sundara,2010,\N,Romance,IN,\N,7.3,9
Urumi: The Warriors Who Wanted to Kill Vasco Da Gama,2011,172,"Action,Drama",IN,en,7.1,2411
Top Gun: Maverick,2022,130,"Action,Drama",IN,en,8.2,811280
A Little Less Something,2010,47,Drama,IN,\N,7.5,14
Identical,2011,90,Thriller,IN,en,3.2,350
Moonrise Kingdom,2012,94,"Adventure,Comedy,Drama",IN,en,7.8,378779
Red Lights,2012,114,"Drama,Fantasy,Mystery",IN,en,6.1,69850
The Collection,2012,82,"Horror,Thriller",IN,en,6.1,57077
To Akhire Mun,2010,172,Drama,IN,\N,8.8,19
Veer!,2012,87,"Comedy,Drama,Romance",IN,en,7.4,86
Ash,2025,95,"Horror,Mystery,Sci-Fi",IN,en,4.6,14816
Curiosity Kills,2022,61,"Crime,Horror,Mystery",IN,hi,3.4,127
The Pirates: The Last Royal Treasure,2022,126,"Action,Adventure,Comedy",IN,en,6.1,5298
Kingmaker,2022,123,"Drama,History",IN,en,6.8,915
99 Murders,2022,\N,"Crime,Thriller",IN,\N,7.2,9
Psycho Therapy: The Shallow Tale of a Writer Who Decided to Write about a Serial Killer,2024,102,"Crime,Horror,Mystery",IN,en,6.2,2569
8/12 Binay Badal Dinesh,2022,98,"Drama,History",IN,en,8.3,278
The Land of Short Sentences,2023,107,"Comedy,Drama",IN,en,6.0,1099
#MayaLo,2023,120,"Comedy,Romance",IN,en,7.2,103
Decibel,2022,110,"Action,Drama,Thriller",IN,en,6.1,2152
Thattukada Muthal Semitheri Vare,2022,95,Thriller,IN,en,9.1,56
Ashgrove,2022,92,Drama,IN,en,4.3,272
Caracas,2024,110,Drama,IN,en,5.7,448
Dahini - The Witch,2023,\N,"Crime,Drama",IN,en,8.5,9
Nothing But a Winner,2025,115,Documentary,IN,en,9.4,47
Love on Trial,2025,124,Drama,IN,en,6.4,45
Yamabuki,2022,97,Drama,IN,en,6.2,50
Antakshari,2022,121,"Crime,Thriller",IN,ml,6.5,1635
The Gates,2023,111,"Horror,Thriller",IN,en,4.7,1012
Day of the Clones,2024,98,"Horror,Sci-Fi",IN,en,3.9,67
Dum Mastam,2022,155,"Drama,Romance",IN,hi,4.9,399
Deadly Games,2025,81,"Crime,Thriller",IN,en,2.7,54
Horizon: An American Saga - Chapter 1,2024,181,"Drama,Western",IN,en,6.6,43242
DushtaKoota,2022,138,"Action,Crime,Thriller",IN,en,9.0,30
One Week Friends,2022,106,Drama,IN,en,6.2,261
Trending Topic,2023,121,"Crime,Drama",IN,en,5.7,218
Lost in the Stars,2022,121,"Crime,Drama,Mystery",IN,en,6.5,3250
Silsila Sidnaaz Ka,2021,70,Romance,IN,en,9.4,200
Vishu,2022,\N,"Drama,Romance",IN,en,8.7,54
Manasagide,2022,135,"Mystery,Romance",IN,hi,7.8,9
Aparajitaa (An Unspoken Relationship),2022,\N,Drama,IN,hi,8.1,8
FOUR: Vol. I,2022,65,"Crime,Mystery,Thriller",IN,hi,8.2,59
Narai Ezhuthum Suyasaritham,2022,82,Drama,IN,hi,7.6,515
Ilu Ilu,2025,132,"Comedy,Drama,Romance",IN,en,9.3,19
My Broken Mariko,2022,85,Drama,IN,en,6.5,764
3E,2022,110,"Crime,Drama,Thriller",IN,hi,8.1,1234
Nyara: The Kidnapping,2020,75,"Action,Crime,Mystery",IN,hi,6.3,30
Balli Vs Birju,2022,\N,Action,IN,\N,8.2,7
Europe,2022,105,Drama,IN,en,5.3,29
Roblox the Movie 2: The Attack of J.U.L.I.E.N,2016,117,"Action,Comedy,Western",IN,en,7.3,60
Cabin Girl,2023,87,"Drama,Horror,Mystery",IN,hi,4.6,807
One Cut Two Cut,2022,90,Comedy,IN,hi,4.5,579
Shakkar Paare,2022,\N,\N,IN,en,7.9,39
Starve Acre,2023,98,"Drama,Horror",IN,en,5.5,4752
Aghora,2022,110,"Fantasy,Horror",IN,en,7.8,260
Why I Killed Gandhi,2022,45,"Documentary,Drama",IN,en,7.8,238
The Substance,2024,141,"Drama,Horror,Sci-Fi",IN,en,7.2,357554
Collide,2022,90,Thriller,IN,hi,4.3,1451
Bottoms,2023,91,Comedy,IN,en,6.7,54684
The Ritual House,2025,\N,"Horror,Mystery,Thriller",IN,en,8.7,30
A Dog's Purpose,2017,100,"Adventure,Comedy,Drama",IN,hi,7.3,84804
Resident Evil: Damnation,2012,100,"Action,Animation,Horror",IN,hi,6.4,23442
Paradise Broken,2011,104,"Crime,Drama",IN,en,6.2,52
Chekavar,2010,\N,Action,IN,\N,4.6,41
Sexual Chronicles of a French Family,2012,85,"Comedy,Drama,Romance",IN,en,5.2,5123
Crook: It's Good to Be Bad,2010,121,"Action,Crime,Drama",IN,en,5.1,2447
Dharini,2002,\N,Drama,IN,\N,7.9,19
Tchaikovsky's Wife,2022,143,"Biography,Drama",IN,en,6.4,2205
Hot Milk,2025,93,Drama,IN,en,5.6,2732
Summer Games,2011,101,"Drama,Romance",IN,en,6.5,473
Mardock Scramble: The First Compression,2010,69,"Action,Animation,Drama",IN,en,6.4,1705
Christmas with the Campbells,2022,88,"Comedy,Romance",IN,hi,5.4,2401
The Shadow of the Sun,2023,98,"Adventure,Comedy,Drama",IN,en,8.9,64
Art of Deception,2019,90,"Action,Drama,Thriller",IN,en,3.4,359
Paappi Appachaa,2010,161,"Comedy,Drama",IN,\N,5.2,400
Ragada,2010,146,"Action,Comedy",IN,en,6.0,1237
Mr. Francesco,2022,94,"Comedy,Crime,Thriller",IN,en,8.1,10
Robotropolis,2011,85,"Action,Adventure,Sci-Fi",IN,en,3.1,1352
Battleground,2012,89,"Action,Horror,Thriller",IN,en,4.2,1420
Raj Sounds and Lights,2022,150,"Action,Comedy,Drama",IN,en,7.4,171
Last Prince of Atlantis,2018,84,"Adventure,Animation,Family",IN,hi,3.9,90
The Little Prince,2015,108,"Adventure,Animation,Comedy",IN,en,7.6,70224
The Prototype,2022,97,"Action,Sci-Fi,Thriller",IN,en,2.3,47703
Thick as Thieves,2009,108,Action,IN,en,5.8,64
3 of a Kind,2012,106,"Crime,Drama",IN,en,4.5,249
What is Beauty?,2009,\N,Documentary,IN,en,6.9,22
Yeh Saali Zindagi,2011,130,"Crime,Drama,Thriller",IN,hi,7.4,4839
Dry Ground Burning,2022,153,"Crime,Documentary,Drama",IN,en,6.6,380
All Was Good,2022,77,Documentary,IN,en,7.9,8
Welcome to the North,2012,110,Comedy,IN,en,5.4,4656
Dookudu,2011,170,"Action,Comedy,Drama",IN,hi,7.4,14718
Dushman Dost,1981,\N,"Adventure,Crime,Mystery",IN,\N,7.4,16
Nero's Guests,2009,55,Documentary,IN,en,9.2,149
Oru Black & White Kudumbam,2009,135,"Comedy,Drama",IN,\N,4.2,99
Pehla Sitara,2012,\N,Romance,IN,hi,7.5,18
Shakti Pirakkudhu,2010,110,"Drama,Family",IN,\N,7.4,8
Starbuck,2011,109,"Comedy,Drama,Romance",IN,en,7.2,17374
The Rule of Law,2012,89,"Action,Crime,Drama",IN,en,5.3,76
Three Days in the Woods,2010,62,Horror,IN,en,4.8,129
Twixt,2011,80,"Comedy,Fantasy,Horror",IN,en,4.8,13161
Acid,2023,99,"Drama,Sci-Fi",IN,en,5.1,2871
Cheluveye Ninna Nodalu,2010,130,Romance,IN,\N,6.3,43
Davpech,2010,125,Drama,IN,\N,7.5,32
Extracted,2012,89,"Drama,Sci-Fi",IN,en,6.4,12742
Lalkare Sheran De,1994,117,Action,IN,\N,7.7,13
Life Before Wedding,2010,100,"Comedy,Drama,Romance",IN,\N,7.1,168
Orchids: My Intersex Adventure,2010,56,Documentary,IN,hi,6.6,131
Paranormal Whacktivity,2013,89,"Comedy,Horror",IN,en,2.4,1463
"Inshallah, football",2010,80,"Documentary,History,Sport",IN,\N,7.9,83
Jai Surya,2004,\N,"Action,Crime,Drama",IN,ta,5.2,36
Like Crazy,2011,86,"Drama,Romance",IN,en,6.6,64287
The To Do List,2013,104,"Comedy,Romance",IN,en,5.8,43725
The Snowman,2017,119,"Crime,Drama,Horror",IN,en,5.2,76079
This Is 40,2012,134,"Comedy,Drama,Romance",IN,hi,6.2,157629
Daman,2022,121,"Adventure,Drama",IN,en,8.6,14190
In the Fire,2023,87,"Drama,Horror,Thriller",IN,en,3.0,4596
The Last Client,2022,95,"Crime,Drama,Mystery",IN,en,6.4,2824
Charlie Says,2018,110,"Biography,Crime,Drama",IN,hi,5.9,5806
Line of Fire,2023,120,"Drama,War",IN,en,6.8,1491
Between Me and You,2021,90,"Drama,Romance",IN,en,4.9,103
"Madrid, 1987",2011,105,Drama,IN,en,6.2,2520
Women in the Dark,2019,118,Drama,IN,en,5.4,71
Walking with Dinosaurs 3D,2013,87,"Adventure,Animation,Comedy",IN,en,5.2,12330
I'll Be Watching,2023,90,"Sci-Fi,Thriller",IN,en,3.8,773
Banarasi Jasoos,2019,\N,Adventure,IN,\N,7.2,6
No One Lives,2012,86,"Crime,Horror,Mystery",IN,en,6.0,26429
Kooman,2022,153,"Drama,Mystery,Thriller",IN,ml,7.3,4634
The Theatre Bizarre,2011,114,"Crime,Drama,Fantasy",IN,en,5.2,4619
War Sailor,2022,150,"Drama,War",IN,en,7.3,4420
Bosco,2024,99,"Drama,Thriller",IN,en,5.4,4040
Parai Beti,2017,\N,Drama,IN,en,8.6,8
More Than Robots,2022,89,Documentary,IN,hi,6.1,198
The Cursed,2021,110,"Horror,Thriller",IN,en,5.9,994
The Return of Tanya Tucker: Featuring Brandi Carlile,2022,108,Documentary,IN,en,7.3,298
Arbitrage,2012,107,"Drama,Thriller",IN,en,6.6,56994
Bhariya Onnu Makkal Moonnu,2009,124,Drama,IN,\N,3.8,35
Chandni Bani Chudail,2001,77,"Drama,Horror",IN,\N,6.2,17
Killing Them Softly,2012,97,"Crime,Drama,Thriller",IN,en,6.2,158650
Hollywood Sex Wars,2011,96,Comedy,IN,en,3.2,4611
Kadaksham,2010,127,Drama,IN,\N,5.7,22
Please Don't Disturb,2010,80,"Comedy,Drama",IN,hi,5.9,296
Mona,2012,93,"Drama,Fantasy,Mystery",IN,hi,6.1,123
Pooveli,1998,144,Drama,IN,\N,7.2,66
Sye Aata,2010,\N,"Action,Comedy,Drama",IN,\N,4.8,35
Tad: The Lost Explorer,2012,92,"Adventure,Animation,Comedy",IN,en,5.9,9660
That's What She Said,2012,84,Comedy,IN,en,3.9,752
Shadow People,2013,89,"Horror,Thriller",IN,en,5.3,3487
The Expendables 2,2012,103,"Action,Adventure,Thriller",IN,en,6.6,331578
Vaddu Bava Tappu,1993,134,"Comedy,Romance",IN,\N,6.4,32
Yugapurushan,2010,153,Drama,IN,\N,7.6,100
Jianta Bhuta,2008,130,Drama,IN,\N,7.7,25
Master of Light,2022,83,"Documentary,Family",IN,en,6.7,268
So Undercover,2012,94,"Action,Adventure,Comedy",IN,hi,5.0,21899
Muzzle,2023,100,"Action,Crime,Drama",IN,en,5.6,4624
Scream VI,2023,122,"Horror,Mystery,Thriller",IN,hi,6.4,144266
Odd Thomas,2013,97,"Comedy,Fantasy,Horror",IN,en,6.8,61064
She's Funny That Way,2014,93,"Comedy,Drama",IN,en,6.2,30348
Silent House,2011,86,"Horror,Thriller",IN,hi,5.2,25429
Americana,2023,107,"Comedy,Crime,Drama",IN,en,5.9,4233
Who Invited Them,2022,81,"Comedy,Horror",IN,en,5.5,4183
Rich Flu,2024,116,"Sci-Fi,Thriller",IN,en,5.0,7193
Silent Voices,2020,\N,Drama,IN,en,8.3,9
The Violence Action,2022,111,"Action,Comedy,Crime",IN,en,4.8,1013
The Seven Deadly Sins: Grudge of Edinburgh Part 1,2022,52,"Action,Adventure,Animation",IN,en,5.6,1089
Tasty Sex and Fairy,2021,80,Drama,IN,en,6.2,5
The Blue Caftan,2022,122,"Drama,Romance",IN,en,7.5,7071
The Highwayman,2022,85,Adventure,IN,hi,3.4,1613
Mon Je Kore Uru Uru,2010,150,Romance,IN,hi,5.2,122
Bad Genius,2024,96,"Crime,Drama,Thriller",IN,en,6.2,2919
Avenida Beira-Mar,2024,92,Drama,IN,en,6.2,73
Hawk's Muffin,2022,116,Sci-Fi,IN,en,5.9,32
1911,2011,99,"Drama,History,War",IN,en,5.7,6766
Apollo 18,2011,86,"Horror,Mystery,Sci-Fi",IN,en,5.2,59655
The Hidden Face,2011,97,"Drama,Mystery,Thriller",IN,en,7.3,48774
The Curse of Downers Grove,2015,89,"Drama,Horror,Mystery",IN,en,4.4,2160
Stonehearst Asylum,2014,112,"Drama,Horror,Mystery",IN,en,6.8,63654
"3, 2, 1... Frankie Go Boom",2012,89,Comedy,IN,en,5.9,5301
Danny Collins,2015,106,"Comedy,Drama,Music",IN,hi,7.0,34479
Mala Aai Vhhaychy!,2011,124,"Drama,Family,Music",IN,mr,7.9,146
Pappu Can't Dance Saala,2010,138,"Comedy,Drama,Romance",IN,\N,6.5,521
Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",IN,en,7.7,488463
Baava,2010,145,Drama,IN,\N,4.8,221
Bachao - Inside Bhoot Hai...,2010,\N,"Comedy,Horror",IN,\N,6.3,19
Book of 1000 Deaths,2012,91,"Horror,Thriller",IN,en,4.7,43
Chakachak,2005,\N,Drama,IN,\N,5.3,10
Jiro Dreams of Sushi,2011,81,Documentary,IN,en,7.8,39330
Nagavalli,2010,158,"Action,Fantasy,Thriller",IN,en,4.5,655
Phas Gaye Re Obama,2010,108,"Comedy,Crime,Drama",IN,en,7.5,6243
Poongsan,2011,121,"Action,Drama,Romance",IN,hi,6.5,960
Ring Tone,2010,118,Drama,IN,\N,2.8,21
Saturday Killer,2010,96,"Action,Comedy,Crime",IN,en,6.1,134
Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010,89,"Comedy,Drama",IN,hi,4.5,1073
Yamla Pagla Deewana,2010,163,"Action,Comedy,Drama",IN,en,5.8,4854
August 15,2011,\N,"Crime,Thriller",IN,en,3.7,325
Bebus,1979,\N,Drama,IN,\N,6.6,10
Five No Budget Films,2010,99,Drama,IN,\N,8.3,22
Gaalipata,2008,146,"Comedy,Musical,Romance",IN,en,8.3,1507
Kadha Thudarunnu,2010,131,"Drama,Family",IN,hi,6.5,729
My Dad's Girlfriend,2011,102,"Comedy,Crime,Mystery",IN,en,5.0,78
Podaa Podi,2012,121,"Comedy,Romance",IN,te,5.5,1040
